Country,City,Region,Subregion,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Year,Month,Day
Argentina,Mendoza,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,FinanceHub,31.05,3.0,0.0,14.904,2021,9,11
Argentina,Mendoza,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,SaaS Connector Pack,8.92,4.0,0.0,3.9248,2021,9,11
Argentina,Mendoza,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,ContactMatcher,209.6,4.0,0.0,96.416,2021,9,11
Argentina,Mendoza,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,OneView,111.04,4.0,0.0,29.9808,2021,9,11
Argentina,Mendoza,AMER,LATAM,Mitsubishi,Manufacturing,Enterprise,Support,38.88,6.0,0.0,18.6624,2021,9,11
Spain,Seville,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,OneView,36.27,3.0,0.0,10.881,2021,12,20
Australia,Sydney,APJ,ANZ,BNP Paribas,Finance,SMB,Marketing Suite,493.43,5.0,0.3,-70.49,2020,9,20
Australia,Sydney,APJ,ANZ,BNP Paribas,Finance,SMB,Site Analytics,11.12,2.0,0.2,3.475,2020,9,20
United States,Seattle,AMER,NAMER,BNP Paribas,Finance,SMB,Big Ol Database,686.4,2.0,0.2,77.22,2022,11,5
Canada,Toronto,AMER,NAMER,State Farm Insurance Cos.,Finance,Strategic,ContactMatcher,15.92,5.0,0.2,5.373,2023,12,2
Canada,Toronto,AMER,NAMER,State Farm Insurance Cos.,Finance,Strategic,SaaS Connector Pack,70.68,12.0,0.0,31.0992,2023,12,2
Canada,Toronto,AMER,NAMER,State Farm Insurance Cos.,Finance,Strategic,Marketing Suite - Gold,541.24,4.0,0.0,5.4124,2023,12,2
Mexico,Mexico City,AMER,LATAM,AT&T,Communications,SMB,Big Ol Database,101.994,2.0,0.7,-71.3958,2020,10,10
Mexico,Mexico City,AMER,LATAM,AT&T,Communications,SMB,ContactMatcher,18.264,2.0,0.7,-13.3936,2020,10,10
Japan,Tokyo,APJ,JAPN,Bank of America Corp.,Finance,SMB,ContactMatcher,21.99,5.0,0.8,-32.985,2023,11,15
Japan,Tokyo,APJ,JAPN,Johnson & Johnson,Healthcare,SMB,Support,185.376,2.0,0.2,-34.758,2022,8,14
Japan,Tokyo,APJ,JAPN,Johnson & Johnson,Healthcare,SMB,OneView,58.924,1.0,0.8,-153.2024,2022,8,14
Argentina,Córdoba,AMER,LATAM,Trafigura Group,Finance,SMB,Big Ol Database,480.0,4.0,0.0,225.6,2023,9,18
Argentina,Córdoba,AMER,LATAM,Trafigura Group,Finance,SMB,Marketing Suite - Gold,34.05,3.0,0.0,9.534,2023,9,18
United States,New York City,AMER,NAMER,Carrefour,Retail,Strategic,Support,192.72,11.0,0.0,92.5056,2021,3,23
United States,New York City,AMER,NAMER,Carrefour,Retail,Strategic,Data Smasher,239.97,3.0,0.0,86.3892,2021,3,23
Australia,Melbourne,APJ,ANZ,Ford Motor,Manufacturing,Enterprise,Data Smasher,50.12,7.0,0.2,-0.6265,2022,7,1
Sweden,Uppsala,EMEA,NOR,BNP Paribas,Finance,Strategic,Site Analytics,15.984,2.0,0.2,1.3986,2023,10,21
Sweden,Uppsala,EMEA,NOR,BNP Paribas,Finance,Strategic,Support,14.352,3.0,0.2,4.485,2023,10,21
Mexico,Mexico City,AMER,LATAM,Morgan Stanley,Finance,Strategic,ContactMatcher,6.528,4.0,0.7,-4.5696,2020,8,25
Mexico,Mexico City,AMER,LATAM,Morgan Stanley,Finance,Strategic,ContactMatcher,2.862,3.0,0.7,-2.2896,2020,8,25
Mexico,Mexico City,AMER,LATAM,Morgan Stanley,Finance,Strategic,ContactMatcher,20.856,8.0,0.7,-16.6848,2020,8,25
United States,New York City,AMER,NAMER,Lowes,Retail,Strategic,Marketing Suite - Gold,276.28,2.0,0.0,0.0,2020,7,27
United States,Burlington,AMER,NAMER,Enel,Energy,Enterprise,SaaS Connector Pack,629.64,9.0,0.0,107.0388,2023,12,2
Poland,Krakow,EMEA,EU-WEST,Toyota Motor,Manufacturing,Enterprise,Site Analytics,449.97,3.0,0.0,220.4853,2022,10,18
Poland,Krakow,EMEA,EU-WEST,Toyota Motor,Manufacturing,Enterprise,OneView,1927.59,7.0,0.0,751.7601,2022,10,18
Finland,Espoo,EMEA,NOR,Trafigura Group,Finance,Enterprise,FinanceHub,121.78,2.0,0.0,30.445,2022,9,17
United States,Seattle,AMER,NAMER,Citigroup,Finance,Enterprise,FinanceHub,2676.672,9.0,0.2,267.6672,2021,12,1
Japan,Fukuoka,APJ,JAPN,Trafigura Group,Finance,SMB,ContactMatcher,489.23,2.0,0.3,41.934,2020,8,5
United States,New York City,AMER,NAMER,Cigna,Healthcare,SMB,SaaS Connector Pack,312.03,3.0,0.0,43.6842,2022,8,16
United States,New York City,AMER,NAMER,Cigna,Healthcare,SMB,Marketing Suite - Gold,17.94,3.0,0.0,3.0498,2022,8,16
United States,New York City,AMER,NAMER,Cigna,Healthcare,SMB,Site Analytics,165.6,3.0,0.2,10.35,2022,8,16
United States,New York City,AMER,NAMER,Cigna,Healthcare,SMB,Support,37.52,4.0,0.0,18.0096,2022,8,16
Spain,Seville,EMEA,EU-WEST,Panasonic,Tech,Strategic,Site Analytics,494.97,3.0,0.0,148.491,2021,8,7
Spain,Seville,EMEA,EU-WEST,Panasonic,Tech,Strategic,FinanceHub,25.06,2.0,0.0,11.7782,2021,8,7
Australia,Melbourne,APJ,ANZ,Mondelez International,Consumer Products,SMB,SaaS Connector Pack,32.064,3.0,0.6,-12.8256,2022,6,1
Australia,Melbourne,APJ,ANZ,Mondelez International,Consumer Products,SMB,Support,18.496,4.0,0.2,6.7048,2022,6,1
Australia,Melbourne,APJ,ANZ,Mondelez International,Consumer Products,SMB,FinanceHub,191.079,3.0,0.3,-38.2158,2022,6,1
Australia,Melbourne,APJ,ANZ,Mondelez International,Consumer Products,SMB,Support,10.368,2.0,0.2,3.6288,2022,6,1
United Kingdom,London,EMEA,UKIR,Philip Morris International,Consumer Products,Enterprise,FinanceHub,30.53,1.0,0.0,14.0438,2022,7,2
United Kingdom,London,EMEA,UKIR,Philip Morris International,Consumer Products,Enterprise,Data Smasher,30.84,3.0,0.0,6.168,2022,7,2
United Kingdom,London,EMEA,UKIR,Philip Morris International,Consumer Products,Enterprise,Support,75.06,9.0,0.0,33.777,2022,7,2
United States,Los Angeles,AMER,NAMER,Panasonic,Tech,Strategic,Site Analytics,66.976,7.0,0.2,6.6976,2022,12,19
United States,Buffalo,AMER,NAMER,China National Petroleum,Energy,Strategic,Support,182.72,8.0,0.0,84.0512,2021,1,26
South Korea,Seoul,APJ,APAC,Chevron,Energy,SMB,FinanceHub,21.93,3.0,0.0,10.3071,2023,10,29
South Africa,Johannesburg,EMEA,MEA,Procter & Gamble,Consumer Products,SMB,Data Smasher,95.976,3.0,0.2,15.5961,2023,11,5
South Africa,Johannesburg,EMEA,MEA,Procter & Gamble,Consumer Products,SMB,Site Analytics,143.928,9.0,0.2,-32.3838,2023,11,5
South Africa,Johannesburg,EMEA,MEA,Procter & Gamble,Consumer Products,SMB,ContactMatcher,3.564,2.0,0.7,-2.97,2023,11,5
South Africa,Johannesburg,EMEA,MEA,Procter & Gamble,Consumer Products,SMB,FinanceHub,4.928,2.0,0.2,1.7248,2023,11,5
Japan,Chiba,APJ,JAPN,Prudential Financial,Finance,Strategic,Marketing Suite - Gold,856.656,6.0,0.2,107.082,2022,5,10
Japan,Chiba,APJ,JAPN,Prudential Financial,Finance,Strategic,ContactMatcher,13.184,4.0,0.8,-20.4352,2022,5,10
Japan,Chiba,APJ,JAPN,Prudential Financial,Finance,Strategic,OneView,48.784,4.0,0.8,-131.7168,2022,5,10
Japan,Chiba,APJ,JAPN,Prudential Financial,Finance,Strategic,Support,76.64,2.0,0.2,26.824,2022,5,10
Japan,Chiba,APJ,JAPN,Prudential Financial,Finance,Strategic,ContactMatcher,18.528,6.0,0.8,-27.792,2022,5,10
Spain,Seville,EMEA,EU-WEST,Walt Disney,Communications,Strategic,SaaS Connector Pack,177.68,2.0,0.0,46.1968,2020,4,2
United Kingdom,Glasgow,EMEA,UKIR,Wells Fargo,Finance,Strategic,Data Smasher,159.98,2.0,0.0,57.5928,2020,4,28
Germany,Dresden,EMEA,EU-WEST,Walt Disney,Communications,Strategic,Site Analytics,52.68,3.0,0.2,19.755,2022,10,5
Germany,Dresden,EMEA,EU-WEST,Walt Disney,Communications,Strategic,SaaS Connector Pack,11.568,3.0,0.2,2.6028,2022,10,5
Sweden,Stockholm,EMEA,NOR,Volkswagen,Manufacturing,SMB,ContactMatcher,4.572,4.0,0.7,-3.81,2023,6,12
Australia,Melbourne,APJ,ANZ,Aviva,Finance,SMB,Site Analytics,1439.968,4.0,0.2,143.9968,2022,1,30
Australia,Melbourne,APJ,ANZ,Aviva,Finance,SMB,ContactMatcher,1.728,3.0,0.8,-2.6784,2022,1,30
Australia,Melbourne,APJ,ANZ,Aviva,Finance,SMB,ContactMatcher,626.1,3.0,0.5,-538.446,2022,1,30
Canada,Toronto,AMER,NAMER,American Express,Finance,Strategic,ChatBot Plugin,99.2,5.0,0.0,25.792,2021,9,27
Japan,Kanagawa,APJ,JAPN,Allianz,Finance,SMB,ContactMatcher,609.98,4.0,0.3,-113.282,2021,4,13
Japan,Kanagawa,APJ,JAPN,Allianz,Finance,SMB,ContactMatcher,211.372,2.0,0.3,-45.294,2021,4,13
Japan,Kanagawa,APJ,JAPN,Allianz,Finance,SMB,Site Analytics,239.976,3.0,0.2,17.9982,2021,4,13
Italy,Milan,EMEA,EU,United Parcel Service,Transportation,Strategic,SaaS Connector Pack,99.95,5.0,0.0,22.9885,2023,12,19
Italy,Milan,EMEA,EU,United Parcel Service,Transportation,Strategic,Data Smasher,29.34,3.0,0.0,10.8558,2023,12,19
Italy,Genoa,EMEA,EU,Cigna,Healthcare,Strategic,SaaS Connector Pack,16.74,2.0,0.0,4.3524,2022,3,15
France,Paris,EMEA,EU-WEST,Allianz,Finance,Strategic,Support,12.672,3.0,0.2,3.96,2023,8,28
France,Paris,EMEA,EU-WEST,Allianz,Finance,Strategic,Data Smasher,1119.888,14.0,0.2,209.979,2023,8,28
United States,New York City,AMER,NAMER,Daimler,Transportation,SMB,ChatBot Plugin,204.85,5.0,0.0,53.261,2021,12,17
United States,New York City,AMER,NAMER,Daimler,Transportation,SMB,Site Analytics,135.984,2.0,0.2,16.998,2021,12,17
United States,New York City,AMER,NAMER,Daimler,Transportation,SMB,ChatBot Plugin,16.4,5.0,0.0,7.052,2021,12,17
United States,New York City,AMER,NAMER,Daimler,Transportation,SMB,ContactMatcher,92.96,2.0,0.2,31.374,2021,12,17
Germany,Mannheim,EMEA,EU-WEST,UnitedHealth Group,Healthcare,SMB,Support,7.632,3.0,0.2,-1.8126,2020,8,22
Belgium,Brussels,EMEA,EU-WEST,Sysco,Consumer Products,SMB,ContactMatcher,4.158,7.0,0.7,-3.465,2022,11,4
Belgium,Brussels,EMEA,EU-WEST,Sysco,Consumer Products,SMB,Big Ol Database,179.991,3.0,0.7,-251.9874,2022,11,4
Australia,Melbourne,APJ,ANZ,Allianz,Finance,SMB,FinanceHub,239.358,3.0,0.3,-47.8716,2023,10,11
United States,Los Angeles,AMER,NAMER,Lukoil,Energy,Enterprise,Support,164.88,3.0,0.0,80.7912,2020,12,7
United States,Los Angeles,AMER,NAMER,Marathon Petroleum,Energy,Strategic,Support,10.95,3.0,0.0,3.285,2020,11,15
South Korea,Daegu,APJ,APAC,Ford Motor,Manufacturing,Strategic,Support,19.44,3.0,0.0,9.3312,2023,12,25
South Korea,Daegu,APJ,APAC,Ford Motor,Manufacturing,Strategic,ContactMatcher,12.3,5.0,0.0,6.15,2023,12,25
United States,Seattle,AMER,NAMER,Morgan Stanley,Finance,SMB,OneView,13.97,1.0,0.0,3.6322,2020,12,24
South Africa,Johannesburg,EMEA,MEA,Comcast,Communications,SMB,ContactMatcher,934.956,6.0,0.4,-249.3216,2023,12,23
South Africa,Johannesburg,EMEA,MEA,Comcast,Communications,SMB,Data Smasher,46.864,2.0,0.2,7.6154,2023,12,23
South Africa,Johannesburg,EMEA,MEA,Comcast,Communications,SMB,Marketing Suite - Gold,26.16,3.0,0.2,1.962,2023,12,23
South Africa,Johannesburg,EMEA,MEA,Comcast,Communications,SMB,ChatBot Plugin,23.128,7.0,0.2,2.891,2023,12,23
South Africa,Johannesburg,EMEA,MEA,Comcast,Communications,SMB,OneView,59.24,5.0,0.2,16.291,2023,12,23
Germany,Berlin,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,Marketing Suite,155.456,4.0,0.2,-7.7728,2020,8,8
United States,Seattle,AMER,NAMER,Ford Motor,Manufacturing,Strategic,Support,8.56,2.0,0.0,3.852,2020,9,20
Germany,Hanover,EMEA,EU-WEST,Panasonic,Tech,SMB,SaaS Connector Pack,21.0,3.0,0.2,5.775,2023,12,26
Germany,Hanover,EMEA,EU-WEST,Panasonic,Tech,SMB,Big Ol Database,120.0,2.0,0.5,-7.2,2023,12,26
Japan,Tokyo,APJ,JAPN,Morgan Stanley,Finance,SMB,Site Analytics,299.96,5.0,0.2,37.495,2023,11,26
Japan,Tokyo,APJ,JAPN,Morgan Stanley,Finance,SMB,OneView,67.84,5.0,0.8,-179.776,2023,11,26
Japan,Tokyo,APJ,JAPN,Morgan Stanley,Finance,SMB,FinanceHub,853.93,5.0,0.3,-24.398,2023,11,26
Japan,Tokyo,APJ,JAPN,Morgan Stanley,Finance,SMB,ChatBot Plugin,18.688,4.0,0.2,3.7376,2023,11,26
Spain,Seville,EMEA,EU-WEST,Home Depot,Retail,SMB,SaaS Connector Pack,273.96,2.0,0.0,71.2296,2022,11,6
Spain,Seville,EMEA,EU-WEST,Home Depot,Retail,SMB,Data Smasher,89.97,3.0,0.0,18.8937,2022,11,6
Spain,Seville,EMEA,EU-WEST,Home Depot,Retail,SMB,SaaS Connector Pack,756.8,5.0,0.0,75.68,2022,11,6
Japan,Tokyo,APJ,JAPN,BMW,Manufacturing,SMB,ContactMatcher,1.248,2.0,0.8,-1.9344,2023,11,7
France,Paris,EMEA,EU-WEST,Sysco,Consumer Products,Enterprise,Data Smasher,72.0,1.0,0.2,14.4,2022,11,4
France,Paris,EMEA,EU-WEST,Sysco,Consumer Products,Enterprise,FinanceHub,470.155,7.0,0.3,-13.433,2022,11,4
South Africa,Cape Town,EMEA,MEA,Aetna,Healthcare,SMB,Marketing Suite - Gold,39.128,1.0,0.2,-8.8038,2020,12,30
Mexico,Mexico City,AMER,LATAM,Samsung Electronics,Tech,Strategic,ChatBot Plugin,19.728,9.0,0.2,1.7262,2023,12,3
Mexico,Mexico City,AMER,LATAM,Samsung Electronics,Tech,Strategic,Site Analytics,151.188,2.0,0.4,-25.198,2023,12,3
United Kingdom,London,EMEA,UKIR,Engie,Energy,SMB,FinanceHub,271.764,2.0,0.1,60.392,2023,3,25
France,Paris,EMEA,EU-WEST,Mondelez International,Consumer Products,SMB,Data Smasher,47.496,1.0,0.2,-1.1874,2020,11,19
United States,New York City,AMER,NAMER,Chevron,Energy,SMB,Marketing Suite,344.981,7.0,0.15,28.4102,2023,4,26
Japan,Aichi,APJ,JAPN,China National Petroleum,Energy,Strategic,Support,36.288,7.0,0.2,12.7008,2023,11,24
Japan,Aichi,APJ,JAPN,China National Petroleum,Energy,Strategic,Support,78.304,2.0,0.2,29.364,2023,11,24
Japan,Aichi,APJ,JAPN,China National Petroleum,Energy,Strategic,ContactMatcher,127.785,1.0,0.3,-31.0335,2023,11,24
Japan,Aichi,APJ,JAPN,China National Petroleum,Energy,Strategic,ContactMatcher,6.104,2.0,0.8,-9.156,2023,11,24
Argentina,Buenos Aires,AMER,LATAM,Walt Disney,Communications,Strategic,ContactMatcher,5.76,2.0,0.0,2.8224,2020,11,3
Japan,Aichi,APJ,JAPN,Goldman Sachs Group,Finance,SMB,ContactMatcher,1.72,1.0,0.8,-2.838,2021,10,19
Australia,Gold Coast,APJ,ANZ,Goldman Sachs Group,Finance,SMB,ContactMatcher,8.952,2.0,0.8,-14.7708,2020,2,7
Australia,Sydney,APJ,ANZ,Walmart,Retail,SMB,OneView,2.334,3.0,0.8,-6.3018,2022,3,7
Australia,Sydney,APJ,ANZ,Walmart,Retail,SMB,ContactMatcher,1.728,4.0,0.8,-2.7648,2022,3,7
Australia,Sydney,APJ,ANZ,Walmart,Retail,SMB,SaaS Connector Pack,159.04,5.0,0.6,-194.824,2022,3,7
Australia,Sydney,APJ,ANZ,Walmart,Retail,SMB,ContactMatcher,145.98,2.0,0.5,-99.2664,2022,3,7
Sweden,Gothenburg,EMEA,NOR,UnitedHealth Group,Healthcare,SMB,SaaS Connector Pack,77.952,3.0,0.2,12.6672,2021,12,3
Sweden,Gothenburg,EMEA,NOR,UnitedHealth Group,Healthcare,SMB,ContactMatcher,95.97,5.0,0.7,-73.577,2021,12,3
Sweden,Gothenburg,EMEA,NOR,UnitedHealth Group,Healthcare,SMB,Site Analytics,105.584,2.0,0.2,9.2386,2021,12,3
Sweden,Gothenburg,EMEA,NOR,UnitedHealth Group,Healthcare,SMB,ChatBot Plugin,9.344,2.0,0.2,1.168,2021,12,3
Poland,Krakow,EMEA,EU-WEST,BNP Paribas,Finance,Strategic,SaaS Connector Pack,9.68,2.0,0.0,3.7752,2021,12,24
Poland,Krakow,EMEA,EU-WEST,BNP Paribas,Finance,Strategic,Alchemy,4899.93,7.0,0.0,2302.9671,2021,12,24
United States,Los Angeles,AMER,NAMER,Itochu,Finance,Enterprise,Data Smasher,104.75,5.0,0.0,21.9975,2023,10,2
South Africa,Johannesburg,EMEA,MEA,Bosch,Tech,Strategic,Data Smasher,18.528,2.0,0.2,4.4004,2023,10,17
South Africa,Johannesburg,EMEA,MEA,Bosch,Tech,Strategic,ContactMatcher,1875.258,7.0,0.4,-968.8833,2023,10,17
Germany,Frankfurt,EMEA,EU-WEST,BNP Paribas,Finance,SMB,Support,91.36,5.0,0.2,29.692,2020,8,15
Germany,Frankfurt,EMEA,EU-WEST,BNP Paribas,Finance,SMB,OneView,152.24,5.0,0.2,17.127,2020,8,15
Japan,Aichi,APJ,JAPN,Lowes,Retail,SMB,Site Analytics,35.184,2.0,0.2,12.3144,2023,11,12
Japan,Tokyo,APJ,JAPN,Apple,Tech,SMB,Support,56.704,2.0,0.2,19.1376,2023,3,21
Japan,Tokyo,APJ,JAPN,Apple,Tech,SMB,Support,274.064,7.0,0.2,102.774,2023,3,21
France,Paris,EMEA,EU-WEST,Sprint Nextel,Communications,Enterprise,FinanceHub,458.43,5.0,0.3,-124.431,2023,5,14
Chile,Santiago,AMER,LATAM,Royal Dutch Shell,Energy,SMB,ContactMatcher,8.226,3.0,0.7,-6.0324,2020,6,22
Finland,Vantaa,EMEA,NOR,China National Petroleum,Energy,Strategic,Data Smasher,5.95,1.0,0.0,0.833,2020,12,2
Finland,Vantaa,EMEA,NOR,China National Petroleum,Energy,Strategic,Support,15.24,3.0,0.0,7.1628,2020,12,2
Canada,Montreal,AMER,NAMER,HonHai Precision Industry,Tech,SMB,Data Smasher,239.94,6.0,0.0,26.3934,2021,4,5
Canada,Montreal,AMER,NAMER,HonHai Precision Industry,Tech,SMB,ChatBot Plugin,23.84,8.0,0.0,6.4368,2021,4,5
Italy,Milan,EMEA,EU,Allianz,Finance,Strategic,Marketing Suite - Gold,92.52,6.0,0.0,24.9804,2023,11,19
Italy,Milan,EMEA,EU,Allianz,Finance,Strategic,Marketing Suite - Gold,37.76,1.0,0.0,10.5728,2023,11,19
Italy,Milan,EMEA,EU,Allianz,Finance,Strategic,FinanceHub,7.38,2.0,0.0,3.4686,2023,11,19
Italy,Milan,EMEA,EU,Allianz,Finance,Strategic,SaaS Connector Pack,5.82,2.0,0.0,2.7354,2023,11,19
Mexico,Mexico City,AMER,LATAM,Goldman Sachs Group,Finance,SMB,Support,3.816,1.0,0.2,1.1925,2023,7,13
Portugal,Porto,EMEA,EU-WEST,Volkswagen,Manufacturing,Strategic,ContactMatcher,26.16,4.0,0.0,12.8184,2023,5,20
Japan,Tokyo,APJ,JAPN,Daimler,Transportation,Enterprise,Data Smasher,100.8,2.0,0.2,21.42,2021,12,20
United Kingdom,London,EMEA,UKIR,Carrefour,Retail,Strategic,SaaS Connector Pack,135.8,7.0,0.0,66.542,2022,2,21
United States,New York City,AMER,NAMER,Nissan Motor,Transportation,Strategic,ChatBot Plugin,13.9,5.0,0.0,3.753,2023,3,19
United States,New York City,AMER,NAMER,Nissan Motor,Transportation,Strategic,SaaS Connector Pack - Gold,19.4,5.0,0.0,9.312,2023,3,19
New Zealand,Wellington,APJ,ANZ,Chevron,Energy,Strategic,ContactMatcher,13.488,2.0,0.2,4.3836,2022,12,18
New Zealand,Wellington,APJ,ANZ,Chevron,Energy,Strategic,ContactMatcher,11.416,1.0,0.2,3.8529,2022,12,18
Taiwan,Taipei,APJ,APAC,Engie,Energy,SMB,Support,17.64,3.0,0.0,8.6436,2022,3,27
Taiwan,Taipei,APJ,APAC,Engie,Energy,SMB,ContactMatcher,17.04,3.0,0.2,5.538,2022,3,27
Spain,Seville,EMEA,EU-WEST,Johnson & Johnson,Healthcare,SMB,Data Smasher,99.98,2.0,0.0,7.9984,2020,12,16
Spain,Seville,EMEA,EU-WEST,Johnson & Johnson,Healthcare,SMB,SaaS Connector Pack,29.46,6.0,0.0,9.7218,2020,12,16
Mexico,Cancun,AMER,LATAM,Bosch,Tech,Strategic,ContactMatcher,166.92,13.0,0.7,-116.844,2021,11,15
Russia,Nizhny Novogorod,EMEA,EU-EAST,Samsung Electronics,Tech,Enterprise,SaaS Connector Pack,98.328,3.0,0.2,9.8328,2022,8,23
United Kingdom,London,EMEA,UKIR,Home Depot,Retail,SMB,FinanceHub,117.882,1.0,0.1,1.3098,2021,6,29
United Kingdom,London,EMEA,UKIR,Bosch,Tech,Strategic,Data Smasher,20.97,3.0,0.0,9.0171,2022,6,27
United Kingdom,London,EMEA,UKIR,Bosch,Tech,Strategic,Data Smasher,139.96,4.0,0.0,9.7972,2022,6,27
United Kingdom,London,EMEA,UKIR,Bosch,Tech,Strategic,SaaS Connector Pack,37.74,3.0,0.0,12.8316,2022,6,27
South Korea,Seoul,APJ,APAC,Morgan Stanley,Finance,SMB,SaaS Connector Pack,14.82,3.0,0.0,6.2244,2022,9,18
South Korea,Seoul,APJ,APAC,Morgan Stanley,Finance,SMB,SaaS Connector Pack,191.82,3.0,0.0,61.3824,2022,9,18
United Kingdom,Leicester,EMEA,UKIR,Comcast,Communications,SMB,ContactMatcher,13.904,2.0,0.2,4.5188,2020,7,18
Canada,Toronto,AMER,NAMER,Abbott Laboratories,Healthcare,Strategic,OneView,314.6,4.0,0.0,103.818,2023,9,2
Canada,Toronto,AMER,NAMER,Abbott Laboratories,Healthcare,Strategic,ContactMatcher,283.56,4.0,0.0,45.3696,2023,9,2
Brazil,São Paulo,AMER,LATAM,Philip Morris International,Consumer Products,Enterprise,FinanceHub,487.96,2.0,0.0,146.388,2023,6,23
United Arab Emirates,Dubai,EMEA,MEA,Anthem,Healthcare,SMB,ContactMatcher,1793.98,2.0,0.0,843.1706,2020,9,2
Australia,Wollongong,APJ,ANZ,Kroger,Retail,SMB,ContactMatcher,2.992,4.0,0.8,-4.488,2021,10,1
Australia,Wollongong,APJ,ANZ,Kroger,Retail,SMB,Data Smasher,108.768,4.0,0.2,2.7192,2021,10,1
United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,SMB,Support,25.92,4.0,0.0,12.4416,2021,4,7
United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,SMB,Marketing Suite - Gold,22.58,2.0,0.0,5.8708,2021,4,7
Japan,Tokyo,APJ,JAPN,Walmart,Retail,SMB,Site Analytics,55.176,3.0,0.2,-12.4146,2023,11,22
Brazil,São Paulo,AMER,LATAM,Valero Energy,Energy,SMB,ContactMatcher,9892.74,13.0,0.0,4946.37,2022,12,18
Chile,Santiago,AMER,LATAM,Volkswagen,Manufacturing,Strategic,ContactMatcher,73.915,1.0,0.5,-45.8273,2020,9,19
Germany,Frankfurt,EMEA,EU-WEST,Prudential Financial,Finance,SMB,SaaS Connector Pack,337.088,4.0,0.2,16.8544,2020,9,28
United States,New York City,AMER,NAMER,Goldman Sachs Group,Finance,Strategic,OneView,61.44,3.0,0.0,16.5888,2021,9,22
United States,Los Angeles,AMER,NAMER,Siemens,Manufacturing,Strategic,Data Smasher,479.97,3.0,0.0,163.1898,2022,11,8
United States,Sacramento,AMER,NAMER,Walgreens,Retail,Strategic,ContactMatcher,5.984,2.0,0.2,2.244,2023,12,17
United States,Sacramento,AMER,NAMER,Walgreens,Retail,Strategic,Data Smasher,189.95,5.0,0.0,45.588,2023,12,17
United States,Sacramento,AMER,NAMER,Walgreens,Retail,Strategic,Data Smasher,149.95,5.0,0.0,31.4895,2023,12,17
United States,Sacramento,AMER,NAMER,Walgreens,Retail,Strategic,ChatBot Plugin,29.95,5.0,0.0,8.6855,2023,12,17
United States,Sacramento,AMER,NAMER,Walgreens,Retail,Strategic,FinanceHub,44.4,3.0,0.0,22.2,2023,12,17
United Kingdom,London,EMEA,UKIR,Ford Motor,Manufacturing,Enterprise,ChatBot Plugin,66.03,3.0,0.0,17.1678,2020,9,21
United States,New York City,AMER,NAMER,Airbus,Manufacturing,Strategic,Support,10.86,2.0,0.0,5.3214,2021,5,18
United States,Los Angeles,AMER,NAMER,Procter & Gamble,Consumer Products,Strategic,ChatBot Plugin,3.36,2.0,0.0,0.84,2020,3,26
United States,Los Angeles,AMER,NAMER,Procter & Gamble,Consumer Products,Strategic,ContactMatcher,27.936,4.0,0.2,9.4284,2020,3,26
United States,Los Angeles,AMER,NAMER,Procter & Gamble,Consumer Products,Strategic,Site Analytics,28.784,2.0,0.2,2.8784,2020,3,26
United States,Atlanta,AMER,NAMER,Abbott Laboratories,Healthcare,SMB,Support,21.96,2.0,0.0,6.1488,2023,9,23
Canada,Toronto,AMER,NAMER,Goldman Sachs Group,Finance,SMB,Data Smasher,21.98,2.0,0.0,8.5722,2021,9,12
United Kingdom,London,EMEA,UKIR,Daimler,Transportation,Enterprise,FinanceHub,2621.322,11.0,0.1,553.3902,2021,11,2
United States,New York City,AMER,NAMER,Philip Morris International,Consumer Products,SMB,SaaS Connector Pack,74.76,7.0,0.0,23.9232,2021,10,20
United States,New York City,AMER,NAMER,Philip Morris International,Consumer Products,SMB,ContactMatcher,364.776,3.0,0.2,27.3582,2021,10,20
Canada,Toronto,AMER,NAMER,Valero Energy,Energy,Strategic,ContactMatcher,1115.17,7.0,0.0,334.551,2022,6,15
United States,Seattle,AMER,NAMER,Bosch,Tech,Strategic,ContactMatcher,89.696,4.0,0.2,33.636,2021,11,20
United States,Seattle,AMER,NAMER,Bosch,Tech,Strategic,FinanceHub,50.12,4.0,0.0,23.5564,2021,11,20
United Kingdom,London,EMEA,UKIR,McKesson,Consumer Products,Strategic,Storage,36.48,6.0,0.0,18.24,2022,2,28
Australia,Sydney,APJ,ANZ,Verizon Communications,Communications,SMB,Support,322.192,13.0,0.2,100.685,2020,10,14
Australia,Sydney,APJ,ANZ,Verizon Communications,Communications,SMB,ContactMatcher,2.946,3.0,0.8,-4.8609,2020,10,14
Australia,Sydney,APJ,ANZ,Verizon Communications,Communications,SMB,Support,19.136,4.0,0.2,6.9368,2020,10,14
Spain,Zaragoza,EMEA,EU-WEST,Daimler,Transportation,SMB,Data Smasher,23.08,2.0,0.0,6.924,2023,5,27
China,Guangzhou,APJ,APAC,Tyson Foods,Consumer Products,SMB,Site Analytics,90.48,2.0,0.0,23.5248,2022,2,4
